timestamp,duration,app,title
2023-01-11T13:22:38.473Z,2.544,SearchHost.exe,Wyszukiwarka
2023-01-11T13:21:39.477Z,57.568,firefox.exe,sprawozdanko2 - Online LaTeX Editor Overleaf — Mozilla Firefox
2023-01-11T13:21:31.806Z,6.429,unknown,
2023-01-11T10:56:04.571Z,3.655,unknown,
2023-01-11T10:56:03.277Z,0,firefox.exe,sprawozdanko2 - Online LaTeX Editor Overleaf — Mozilla Firefox
2023-01-11T10:46:20.024Z,581.033,firefox.exe,sprawozdanko2 - Online LaTeX Editor Overleaf — Mozilla Firefox
2023-01-11T10:46:17.522Z,1.253,firefox.exe,Untitled - Jupyter Notebook — Mozilla Firefox
2023-01-11T10:46:16.277Z,0,python.exe,Jupyter Notebook (Anaconda3)
2023-01-11T10:46:10.055Z,4.983,firefox.exe,macierz cyrkularna - Szukaj w Google — Mozilla Firefox
2023-01-11T10:45:41.356Z,27.377,firefox.exe,Circulant matrix - Wikipedia — Mozilla Firefox
2023-01-11T10:45:39.971Z,0,firefox.exe,circular matrix - Szukaj w Google — Mozilla Firefox
2023-01-11T10:45:35.007Z,3.687,firefox.exe,Condition number - Wikipedia — Mozilla Firefox
2023-01-11T09:38:19.355Z,4034.396,firefox.exe,sprawozdanko2 - Online LaTeX Editor Overleaf — Mozilla Firefox
2023-01-11T09:38:18.102Z,0,firefox.exe,Condition number - Wikipedia — Mozilla Firefox
2023-01-11T09:38:06.906Z,9.914,firefox.exe,ill conditioned matrix - Szukaj w Google — Mozilla Firefox
2023-01-11T09:38:03.175Z,2.497,firefox.exe,Mozilla Firefox
2023-01-11T09:37:59.466Z,2.464,firefox.exe,Test matrices - MATLAB gallery — Mozilla Firefox
2023-01-11T09:37:58.210Z,0,firefox.exe,Matrix Market: Glossary — Mozilla Firefox
2023-01-11T09:37:56.972Z,0,firefox.exe,Dorr Matrix — Mozilla Firefox
2023-01-11T09:37:55.739Z,0,firefox.exe,Matrix Market: Glossary — Mozilla Firefox
2023-01-11T09:37:50.748Z,3.741,firefox.exe,sprawozdanko2 - Online LaTeX Editor Overleaf — Mozilla Firefox
2023-01-11T09:37:48.194Z,1.302,firefox.exe,diagonally dominant matrix - Szukaj w Google — Mozilla Firefox
2023-01-11T09:37:34.598Z,12.345,firefox.exe,sprawozdanko2 - Online LaTeX Editor Overleaf — Mozilla Firefox
2023-01-11T09:37:33.325Z,0,firefox.exe,2023Z-DataVisualizationTechniques/lab13.ipynb at main · MI2-Education/2023Z-DataVisualizationTechniques — Mozilla Firefox
2023-01-11T09:37:32.098Z,0,firefox.exe,Matrix Market: Glossary — Mozilla Firefox
2023-01-11T09:37:30.875Z,0,firefox.exe,diagonally dominant matrix - Szukaj w Google — Mozilla Firefox
2023-01-11T09:37:16.027Z,13.606,firefox.exe,sprawozdanko2 - Online LaTeX Editor Overleaf — Mozilla Firefox
2023-01-11T09:37:12.209Z,2.557,firefox.exe,2023Z-DataVisualizationTechniques/lab13.ipynb at main · MI2-Education/2023Z-DataVisualizationTechniques — Mozilla Firefox
2023-01-11T09:37:06.019Z,4.953,firefox.exe,diagonally dominant matrix - Szukaj w Google — Mozilla Firefox
2023-01-11T09:36:59.768Z,4.924,firefox.exe,Mozilla Firefox
2023-01-11T09:36:51.121Z,7.4,firefox.exe,Matrix Market: Glossary — Mozilla Firefox
2023-01-11T09:36:46.187Z,3.712,firefox.exe,Dorr Matrix — Mozilla Firefox
2023-01-11T09:36:37.481Z,7.476,firefox.exe,Matrix Market: Glossary — Mozilla Firefox
2023-01-11T09:36:36.193Z,0,firefox.exe,Mozilla Firefox
2023-01-11T09:36:28.717Z,6.243,firefox.exe,Dorr Matrix — Mozilla Firefox
2023-01-11T09:36:17.493Z,9.95,firefox.exe,dorr matrix - Szukaj w Google — Mozilla Firefox
2023-01-11T09:36:15.004Z,1.239,firefox.exe,Mozilla Firefox
2023-01-11T09:36:05.183Z,8.597,firefox.exe,sprawozdanko2 - Online LaTeX Editor Overleaf — Mozilla Firefox
2023-01-11T09:36:02.658Z,1.274,firefox.exe,Untitled - Jupyter Notebook — Mozilla Firefox
2023-01-11T09:36:00.142Z,1.283,python.exe,Jupyter Notebook (Anaconda3)
2023-01-11T09:35:36.192Z,22.691,firefox.exe,Test matrices - MATLAB gallery — Mozilla Firefox
2023-01-11T09:35:33.546Z,1.262,firefox.exe,matlab gallery - Szukaj w Google — Mozilla Firefox
2023-01-11T09:35:28.638Z,3.672,firefox.exe,Indexing and selecting data — pandas 1.5.2 documentation — Mozilla Firefox
